logdensity,dataset,model
-1.80414495584719,out-of-sample,vanilla
-1.80374403133894,out-of-sample,vanilla
-1.76841835671681,out-of-sample,vanilla
-1.73473202634445,out-of-sample,vanilla
-1.76687312700741,out-of-sample,vanilla
-1.74150400010331,out-of-sample,vanilla
-1.7507535626624,out-of-sample,vanilla
-1.74702668901285,out-of-sample,vanilla
-1.77405269858448,out-of-sample,vanilla
-1.73679911306812,out-of-sample,vanilla
-1.79221217142316,out-of-sample,vanilla
-1.81752205273967,out-of-sample,vanilla
-1.76747503865523,out-of-sample,vanilla
-1.86367766372596,out-of-sample,vanilla
-1.77407348068078,out-of-sample,vanilla
-1.86212422697902,out-of-sample,vanilla
-1.8025190347812,out-of-sample,vanilla
-1.80540740708371,out-of-sample,vanilla
-1.77545101123419,out-of-sample,vanilla
-1.83526155044592,out-of-sample,vanilla
-1.80575909055549,out-of-sample,vanilla
-1.80781822266167,out-of-sample,vanilla
-1.78799471933822,out-of-sample,vanilla
-1.76240527770387,out-of-sample,vanilla
-1.77589683939127,out-of-sample,vanilla
-1.76204083202776,out-of-sample,vanilla
-1.8247240694684,out-of-sample,vanilla
-1.81234013646494,out-of-sample,vanilla
-1.8026989083543,out-of-sample,vanilla
-1.85604801678758,out-of-sample,vanilla
-1.76732892676537,out-of-sample,vanilla
-1.74815860479102,out-of-sample,vanilla
-1.75311005816897,out-of-sample,vanilla
-1.78535687815125,out-of-sample,vanilla
-1.77602655109684,out-of-sample,vanilla
-1.79179502750745,out-of-sample,vanilla
-1.7818999230986,out-of-sample,vanilla
-1.77498701026547,out-of-sample,vanilla
-1.77458683469904,out-of-sample,vanilla
-1.75841377090844,out-of-sample,vanilla
-1.79664011356961,out-of-sample,vanilla
-1.85848091745798,out-of-sample,vanilla
-1.8404578022091,out-of-sample,vanilla
-1.74769591812091,out-of-sample,vanilla
-1.78337737156851,out-of-sample,vanilla
-1.7336332744601,out-of-sample,vanilla
-1.7452551092139,out-of-sample,vanilla
-1.709529508487,out-of-sample,vanilla
-1.8039277989257,out-of-sample,vanilla
-1.71208219603757,out-of-sample,vanilla
-1.70642269543767,out-of-sample,vanilla
-1.78042697254249,out-of-sample,vanilla
-1.78077443651122,out-of-sample,vanilla
-1.80548016348286,out-of-sample,vanilla
-1.78863415940605,out-of-sample,vanilla
-1.74479389035869,out-of-sample,vanilla
-1.75233646066182,out-of-sample,vanilla
-1.73333772466295,out-of-sample,vanilla
-1.81766341496047,out-of-sample,vanilla
-1.75576378334533,out-of-sample,vanilla
-1.7560599223895,out-of-sample,vanilla
-1.75774275541709,out-of-sample,vanilla
-1.78335164632665,out-of-sample,vanilla
-1.86109373267796,out-of-sample,vanilla
-1.75671959082073,out-of-sample,vanilla
-1.72020771416684,out-of-sample,vanilla
-1.79009593090384,out-of-sample,vanilla
-1.73047000631258,out-of-sample,vanilla
-1.74711390563689,out-of-sample,vanilla
-1.73863798979322,out-of-sample,vanilla
-1.79486184942037,out-of-sample,vanilla
-1.70546231678168,out-of-sample,vanilla
-1.73906535899903,out-of-sample,vanilla
-1.75996712986902,out-of-sample,vanilla
-1.76676179337301,out-of-sample,vanilla
-1.73906008074884,out-of-sample,vanilla
-1.7631405486765,out-of-sample,vanilla
-1.8090269820919,out-of-sample,vanilla
-1.77181131166899,out-of-sample,vanilla
-1.80545915749062,out-of-sample,vanilla
-1.73953032410632,out-of-sample,vanilla
-1.79430720962705,out-of-sample,vanilla
-1.84944514560176,out-of-sample,vanilla
-1.7979998362183,out-of-sample,vanilla
-1.7885274722548,out-of-sample,vanilla
-1.74648154133381,out-of-sample,vanilla
-1.68553320127219,out-of-sample,vanilla
-1.74247766053054,out-of-sample,vanilla
-1.70469930311278,out-of-sample,vanilla
-1.71752891937906,out-of-sample,vanilla
-1.72768570808357,out-of-sample,vanilla
-1.77473824600254,out-of-sample,vanilla
-1.77086284235122,out-of-sample,vanilla
-1.72091256166161,out-of-sample,vanilla
-1.77978609751181,out-of-sample,vanilla
-1.73306545305025,out-of-sample,vanilla
-1.75203335338507,out-of-sample,vanilla
-1.75468343445605,out-of-sample,vanilla
-1.7839721383125,out-of-sample,vanilla
-1.77031590180368,out-of-sample,vanilla
-1.76124496134258,out-of-sample,vanilla
-1.74068985796311,out-of-sample,vanilla
-1.73511540048369,out-of-sample,vanilla
-1.70135439347891,out-of-sample,vanilla
-1.74022762737515,out-of-sample,vanilla
-1.70832103585346,out-of-sample,vanilla
-1.75867564155141,out-of-sample,vanilla
-1.73395302011532,out-of-sample,vanilla
-1.74047641518515,out-of-sample,vanilla
-1.70987991077982,out-of-sample,vanilla
-1.7670048516057,out-of-sample,vanilla
-1.77355892866219,out-of-sample,vanilla
-1.74322740006861,out-of-sample,vanilla
-1.78790008301725,out-of-sample,vanilla
-1.72407578500101,out-of-sample,vanilla
-1.75745834134199,out-of-sample,vanilla
-1.72935442183705,out-of-sample,vanilla
-1.75575749267448,out-of-sample,vanilla
-1.72353051983396,out-of-sample,vanilla
-1.75089956319369,out-of-sample,vanilla
-1.74070830720254,out-of-sample,vanilla
-1.74016846290877,out-of-sample,vanilla
-1.73837347538997,out-of-sample,vanilla
-1.74154994652331,out-of-sample,vanilla
-1.76457056617052,out-of-sample,vanilla
-1.70610316127605,out-of-sample,vanilla
-1.71931280478705,out-of-sample,vanilla
-1.68928940158568,out-of-sample,vanilla
-1.7563287995313,out-of-sample,vanilla
-1.73088041000139,out-of-sample,vanilla
-1.72797201226777,out-of-sample,vanilla
-1.7715955883938,out-of-sample,vanilla
-1.75928085117635,out-of-sample,vanilla
-1.70002460783625,out-of-sample,vanilla
-1.7529467312296,out-of-sample,vanilla
-1.73358159714332,out-of-sample,vanilla
-1.76233091544651,out-of-sample,vanilla
-1.75456757464133,out-of-sample,vanilla
-1.71317095735595,out-of-sample,vanilla
-1.72259663496801,out-of-sample,vanilla
-1.72118266861334,out-of-sample,vanilla
-1.75319661150227,out-of-sample,vanilla
-1.7391075962277,out-of-sample,vanilla
-1.76531617670848,out-of-sample,vanilla
-1.77054617612344,out-of-sample,vanilla
-1.83419439438276,out-of-sample,vanilla
-1.75697817253549,out-of-sample,vanilla
-1.78016902168666,out-of-sample,vanilla
-1.77492279681041,out-of-sample,vanilla
-1.72912288215149,out-of-sample,vanilla
-1.70866967051052,out-of-sample,vanilla
-1.78487395174933,out-of-sample,vanilla
-1.74581243709359,out-of-sample,vanilla
-1.71699559875394,out-of-sample,vanilla
-1.73799794046137,out-of-sample,vanilla
-1.79469933900522,out-of-sample,vanilla
-1.79358183074783,out-of-sample,vanilla
-1.74805558062853,out-of-sample,vanilla
-1.78469004133042,out-of-sample,vanilla
-1.7452509429063,out-of-sample,vanilla
-1.78540249354928,out-of-sample,vanilla
-1.80835597400559,out-of-sample,vanilla
-1.76709340309935,out-of-sample,vanilla
-1.79504434270063,out-of-sample,vanilla
-1.74051887027172,out-of-sample,vanilla
-1.73555191905545,out-of-sample,vanilla
-1.78274722879793,out-of-sample,vanilla
-1.73664052676392,out-of-sample,vanilla
-1.75713269255266,out-of-sample,vanilla
-1.73783109844308,out-of-sample,vanilla
-1.79144010829673,out-of-sample,vanilla
-1.744742254741,out-of-sample,vanilla
-1.75198087675984,out-of-sample,vanilla
-1.71973204785162,out-of-sample,vanilla
-1.76502671187695,out-of-sample,vanilla
-1.74682803417299,out-of-sample,vanilla
-1.72550801092693,out-of-sample,vanilla
-1.68281335535143,out-of-sample,vanilla
-1.80429032916825,out-of-sample,vanilla
-1.76096733190944,out-of-sample,vanilla
-1.79188473279685,out-of-sample,vanilla
-1.76004569217531,out-of-sample,vanilla
-1.796990546244,out-of-sample,vanilla
-1.70963617532882,out-of-sample,vanilla
-1.75825388317655,out-of-sample,vanilla
-1.71090227107064,out-of-sample,vanilla
-1.79088106639265,out-of-sample,vanilla
-1.75395484208494,out-of-sample,vanilla
-1.77592693111694,out-of-sample,vanilla
-1.73341330584014,out-of-sample,vanilla
-1.7570139970065,out-of-sample,vanilla
-1.80107663800729,out-of-sample,vanilla
-1.77194333837343,out-of-sample,vanilla
-1.71588490796003,out-of-sample,vanilla
-1.78709409442311,out-of-sample,vanilla
-1.74927887580958,out-of-sample,vanilla
-1.77494045241055,out-of-sample,vanilla
-1.75212625791076,out-of-sample,vanilla
-1.7501484390372,out-of-sample,vanilla
-1.7499779840246,out-of-sample,vanilla
-1.7390266128134,out-of-sample,vanilla
-1.72209297444204,out-of-sample,vanilla
-1.73066477499522,out-of-sample,vanilla
-1.73646000786136,out-of-sample,vanilla
-1.73172239795726,out-of-sample,vanilla
-1.78065738020368,out-of-sample,vanilla
-1.75259369903393,out-of-sample,vanilla
-1.73267652270815,out-of-sample,vanilla
-1.72354990228918,out-of-sample,vanilla
-1.75242605837529,out-of-sample,vanilla
-1.79180523365292,out-of-sample,vanilla
-1.76813889553945,out-of-sample,vanilla
-1.7369186036569,out-of-sample,vanilla
-1.81214287977512,out-of-sample,vanilla
-1.77914518806523,out-of-sample,vanilla
-1.72829209665909,out-of-sample,vanilla
-1.75798101432571,out-of-sample,vanilla
-1.76439306849152,out-of-sample,vanilla
-1.73400488890785,out-of-sample,vanilla
-1.76717615911993,out-of-sample,vanilla
-1.74392924074575,out-of-sample,vanilla
-1.71990730862517,out-of-sample,vanilla
-1.69687410185962,out-of-sample,vanilla
-1.70433139664408,out-of-sample,vanilla
-1.74137272720395,out-of-sample,vanilla
-1.76107575397511,out-of-sample,vanilla
-1.78234032356051,out-of-sample,vanilla
-1.78218036432825,out-of-sample,vanilla
-1.76605847773077,out-of-sample,vanilla
-1.73959363514794,out-of-sample,vanilla
-1.75682994520131,out-of-sample,vanilla
-1.82205361730011,out-of-sample,vanilla
-1.84695586096005,out-of-sample,vanilla
-1.79717330335476,out-of-sample,vanilla
-1.75981699046388,out-of-sample,vanilla
-1.79269351506427,out-of-sample,vanilla
-1.79432138055127,out-of-sample,vanilla
-1.79085831797753,out-of-sample,vanilla
-1.73361211829818,out-of-sample,vanilla
-1.755237471557,out-of-sample,vanilla
-1.7692012672231,out-of-sample,vanilla
-1.75082604188731,out-of-sample,vanilla
-1.79327374018578,out-of-sample,vanilla
-1.78444325004095,out-of-sample,vanilla
-1.75055363177698,out-of-sample,vanilla
-1.70567467395993,out-of-sample,vanilla
-1.73437458043628,out-of-sample,vanilla
-1.7614031598082,out-of-sample,vanilla
-1.7413678303623,out-of-sample,vanilla
-1.79334858635221,out-of-sample,vanilla
-1.78237014829515,out-of-sample,vanilla
-1.72848251023851,out-of-sample,vanilla
-1.75428123189099,out-of-sample,vanilla
-1.77688894235437,out-of-sample,vanilla
-1.77236589096813,out-of-sample,vanilla
-1.73644153376589,out-of-sample,vanilla
-1.79356413443889,out-of-sample,vanilla
-1.75622761803289,out-of-sample,vanilla
-1.76484963632658,out-of-sample,vanilla
-1.75949678995398,out-of-sample,vanilla
-1.76889396014381,out-of-sample,vanilla
-1.80283410355499,out-of-sample,vanilla
-1.74918500212554,out-of-sample,vanilla
-1.79079515268196,out-of-sample,vanilla
-1.77596575433408,out-of-sample,vanilla
-1.79102801886381,out-of-sample,vanilla
-1.7699253479856,out-of-sample,vanilla
-1.75297661565965,out-of-sample,vanilla
-1.74652585809656,out-of-sample,vanilla
-1.79147851375698,out-of-sample,vanilla
-1.81965802485164,out-of-sample,vanilla
-1.82283263027289,out-of-sample,vanilla
-1.80174682331486,out-of-sample,vanilla
-1.79561463017644,out-of-sample,vanilla
-1.7847963712449,out-of-sample,vanilla
-1.88978339504925,out-of-sample,vanilla
-1.87271158034174,out-of-sample,vanilla
-1.79899701899526,out-of-sample,vanilla
-1.71808805058815,out-of-sample,vanilla
-1.74615489891324,out-of-sample,vanilla
-1.80642767659737,out-of-sample,vanilla
-1.72712046702368,out-of-sample,vanilla
-1.76382627669361,out-of-sample,vanilla
-1.82632222807583,out-of-sample,vanilla
-1.75321270068057,out-of-sample,vanilla
-1.80021949242469,out-of-sample,vanilla
-1.85378907119506,out-of-sample,vanilla
-1.77256599981134,out-of-sample,vanilla
-1.73869773446399,out-of-sample,vanilla
-1.78253023098308,out-of-sample,vanilla
-1.80430138575152,out-of-sample,vanilla
-1.84561774437029,out-of-sample,vanilla
-1.82340823853761,out-of-sample,vanilla
-1.8091394832672,out-of-sample,vanilla
-1.80474936647655,out-of-sample,vanilla
-1.83793706452631,out-of-sample,vanilla
-1.78184920614751,out-of-sample,vanilla
-1.76680113538313,out-of-sample,vanilla
-1.80000921071563,out-of-sample,vanilla
-1.84422275962551,out-of-sample,vanilla
-1.86489457015855,out-of-sample,vanilla
-1.77180621204904,out-of-sample,vanilla
-1.78864263631554,out-of-sample,vanilla
-1.76077978981535,out-of-sample,vanilla
-1.77238922298445,out-of-sample,vanilla
-1.77335535248986,out-of-sample,vanilla
-1.70129044183685,out-of-sample,vanilla
-1.77004637934874,out-of-sample,vanilla
-1.75663067192796,out-of-sample,vanilla
-1.78232141183606,out-of-sample,vanilla
-1.73591303177355,out-of-sample,vanilla
-1.75486508754924,out-of-sample,vanilla
-1.78641697995513,out-of-sample,vanilla
-1.7965286570871,out-of-sample,vanilla
-1.81173532738219,out-of-sample,vanilla
-1.77775442374932,out-of-sample,vanilla
-1.75905735283271,out-of-sample,vanilla
-1.76763285126604,out-of-sample,vanilla
-1.78711792958356,out-of-sample,vanilla
-1.7649986527925,out-of-sample,vanilla
-1.73001599682831,out-of-sample,vanilla
-1.77056979516234,out-of-sample,vanilla
-1.82482164550276,out-of-sample,vanilla
-1.75802640254584,out-of-sample,vanilla
-1.82186231371455,out-of-sample,vanilla
-1.78815339357522,out-of-sample,vanilla
-1.76933294146995,out-of-sample,vanilla
-1.78725737224796,out-of-sample,vanilla
-1.77677757519499,out-of-sample,vanilla
-1.77125955102085,out-of-sample,vanilla
-1.80453142669154,out-of-sample,vanilla
-1.70442931045345,out-of-sample,vanilla
-1.74531497351533,out-of-sample,vanilla
-1.77727982274182,out-of-sample,vanilla
-1.81219317480248,out-of-sample,vanilla
-1.8324331064073,out-of-sample,vanilla
-1.76372846786486,out-of-sample,vanilla
-1.80674929368202,out-of-sample,vanilla
-1.76067348823575,out-of-sample,vanilla
-1.84554180091046,out-of-sample,vanilla
-1.82301249910824,out-of-sample,vanilla
-1.77893377970115,out-of-sample,vanilla
-1.80739456042752,out-of-sample,vanilla
-1.83424955613758,out-of-sample,vanilla
-1.76668920439438,out-of-sample,vanilla
-1.77032112721021,out-of-sample,vanilla
-1.76015537528377,out-of-sample,vanilla
-1.77240088443255,out-of-sample,vanilla
-1.77199293560475,out-of-sample,vanilla
-1.780303837462,out-of-sample,vanilla
-1.75155514919551,out-of-sample,vanilla
-1.77475658769613,out-of-sample,vanilla
-1.75967259759659,out-of-sample,vanilla
-1.79352910622876,out-of-sample,vanilla
-1.83505280894212,out-of-sample,vanilla
-1.76428509991478,out-of-sample,vanilla
-1.74910217920511,out-of-sample,vanilla
-1.79228632347846,out-of-sample,vanilla
-1.77439087212534,out-of-sample,vanilla
-1.74084990546675,out-of-sample,vanilla
-1.74384922626546,out-of-sample,vanilla
-1.7242351481097,out-of-sample,vanilla
-1.77975233151503,out-of-sample,vanilla
-1.77053501173466,out-of-sample,vanilla
-1.77659232253377,out-of-sample,vanilla
-1.74040951887156,out-of-sample,vanilla
-1.72202588271939,out-of-sample,vanilla
-1.74663889315714,out-of-sample,vanilla
-1.79251064040057,out-of-sample,vanilla
-1.81245494645735,out-of-sample,vanilla
-1.80322814656189,out-of-sample,vanilla
-1.8096100229438,out-of-sample,vanilla
-1.8217919834343,out-of-sample,vanilla
-1.78452595373092,out-of-sample,vanilla
-1.81934650687494,out-of-sample,vanilla
-1.8547695711638,out-of-sample,vanilla
-1.84855467207408,out-of-sample,vanilla
-1.78134939433982,out-of-sample,vanilla
-1.80709784833529,out-of-sample,vanilla
-1.81661439380252,out-of-sample,vanilla
-1.80493219771175,out-of-sample,vanilla
-1.85505801125377,out-of-sample,vanilla
-1.81264876881008,out-of-sample,vanilla
-1.77628455462826,out-of-sample,vanilla
-1.78784431832129,out-of-sample,vanilla
-1.80318418144379,out-of-sample,vanilla
-1.83001490743349,out-of-sample,vanilla
-1.81057566002763,out-of-sample,vanilla
-1.76460688912843,out-of-sample,vanilla
-1.77701125322487,out-of-sample,vanilla
-1.80603143715439,out-of-sample,vanilla
-1.77440817639505,out-of-sample,vanilla
-1.74011598556947,out-of-sample,vanilla
-1.76068995970968,out-of-sample,vanilla
-1.77625045004349,out-of-sample,vanilla
-1.80979764352818,out-of-sample,vanilla
-1.81307043112156,out-of-sample,vanilla
-1.80627914342388,out-of-sample,vanilla
-1.82429497424932,out-of-sample,vanilla
-1.79856021112338,out-of-sample,vanilla
-1.79759802296734,out-of-sample,vanilla
-1.82322185298084,out-of-sample,vanilla
-1.88105074935791,out-of-sample,vanilla
-1.82581085115216,out-of-sample,vanilla
-1.86562317203126,out-of-sample,vanilla
-1.81136483112678,out-of-sample,vanilla
-1.79469637136953,out-of-sample,vanilla
-1.86703180563086,out-of-sample,vanilla
-1.80367373297628,out-of-sample,vanilla
-1.82793282430563,out-of-sample,vanilla
-1.83932624216983,out-of-sample,vanilla
-1.78778537340741,out-of-sample,vanilla
-1.79364778060822,out-of-sample,vanilla
-1.87374384900511,out-of-sample,vanilla
-1.76837792849463,out-of-sample,vanilla
-1.7597101638799,out-of-sample,vanilla
-1.72821946364468,out-of-sample,vanilla
-1.77716848345718,out-of-sample,vanilla
-1.74580371569309,out-of-sample,vanilla
-1.758845724578,out-of-sample,vanilla
-1.77914335418746,out-of-sample,vanilla
-1.79882277928452,out-of-sample,vanilla
-1.7752826437877,out-of-sample,vanilla
-1.77809872152431,out-of-sample,vanilla
-1.7811794025292,out-of-sample,vanilla
-1.76867463753882,out-of-sample,vanilla
-1.8244360650361,out-of-sample,vanilla
-1.73902963881606,out-of-sample,vanilla
-1.75916805527718,out-of-sample,vanilla
-1.77583609212472,out-of-sample,vanilla
-1.827226287554,out-of-sample,vanilla
-1.79410583465948,out-of-sample,vanilla
-1.75486235423354,out-of-sample,vanilla
-1.78987563202044,out-of-sample,vanilla
-1.79231300613708,out-of-sample,vanilla
-1.76343631866953,out-of-sample,vanilla
-1.81083567590328,out-of-sample,vanilla
-1.79828739143885,out-of-sample,vanilla
-1.81196660998756,out-of-sample,vanilla
-1.85538176721489,out-of-sample,vanilla
-1.84005201780603,out-of-sample,vanilla
-1.73888872495075,out-of-sample,vanilla
-1.78234899911936,out-of-sample,vanilla
-1.80689350606093,out-of-sample,vanilla
-1.80222441982223,out-of-sample,vanilla
-1.83228935004127,out-of-sample,vanilla
-1.78869124476174,out-of-sample,vanilla
-1.71239875353812,out-of-sample,vanilla
-1.80061875663255,out-of-sample,vanilla
-1.7725123628213,out-of-sample,vanilla
-1.77702758743718,out-of-sample,vanilla
-1.82477970992703,out-of-sample,vanilla
-1.87763528931592,out-of-sample,vanilla
-1.76532157758133,out-of-sample,vanilla
-1.77972449761825,out-of-sample,vanilla
-1.78005834807155,out-of-sample,vanilla
-1.77462334046901,out-of-sample,vanilla
-1.79837191199797,out-of-sample,vanilla
-1.69883800421624,out-of-sample,vanilla
-1.69355425824088,out-of-sample,vanilla
-1.76139524724517,out-of-sample,vanilla
-1.76259338569137,out-of-sample,vanilla
-1.74545027344655,out-of-sample,vanilla
-1.82382238579295,out-of-sample,vanilla
-1.76359297239606,out-of-sample,vanilla
-1.74433919200445,out-of-sample,vanilla
-1.77854375422597,out-of-sample,vanilla
-1.78824347062367,out-of-sample,vanilla
-1.71655199057719,out-of-sample,vanilla
-1.72499750951354,out-of-sample,vanilla
-1.76740413857978,out-of-sample,vanilla
-1.765443598001,out-of-sample,vanilla
-1.77420927050232,out-of-sample,vanilla
-1.75539349714856,out-of-sample,vanilla
-1.76304908678975,out-of-sample,vanilla
-1.7602866980648,out-of-sample,vanilla
-1.72914055915917,out-of-sample,vanilla
-1.78451995440262,out-of-sample,vanilla
-1.77431341688881,out-of-sample,vanilla
-1.77663898585132,out-of-sample,vanilla
-1.76846704119375,out-of-sample,vanilla
-1.72874232122943,out-of-sample,vanilla
-1.74813459266275,out-of-sample,vanilla
-1.6885350438132,out-of-sample,vanilla
-1.76842929864695,out-of-sample,vanilla
-1.78437406105203,out-of-sample,vanilla
-1.70547664858052,out-of-sample,vanilla
-1.71678316864484,out-of-sample,vanilla
-1.72696141757155,out-of-sample,vanilla
-1.76762777720415,out-of-sample,vanilla
-1.8045434675433,out-of-sample,vanilla
-1.73780694647677,out-of-sample,vanilla
-1.72308534990382,out-of-sample,vanilla
-1.760805378169,out-of-sample,vanilla
-1.73886335731319,out-of-sample,vanilla
-1.75288905376066,out-of-sample,vanilla
-1.73631858031479,out-of-sample,vanilla
-1.75208504192397,out-of-sample,vanilla
-1.74303985655634,out-of-sample,vanilla
-1.70893415019198,out-of-sample,vanilla
-1.76274680595937,out-of-sample,vanilla
-1.74162474265433,out-of-sample,vanilla
-1.78518988861643,out-of-sample,vanilla
-1.77916221467633,out-of-sample,vanilla
-1.75028448234154,out-of-sample,vanilla
-1.80444115879591,out-of-sample,vanilla
-1.80008757967904,out-of-sample,vanilla
-1.76620321906053,out-of-sample,vanilla
-1.78003576775372,out-of-sample,vanilla
-1.71915275727455,out-of-sample,vanilla
-1.81561322581887,out-of-sample,vanilla
-1.83038945238291,out-of-sample,vanilla
-1.75454808496158,out-of-sample,vanilla
-1.84779199214866,out-of-sample,vanilla
-1.7503383155629,out-of-sample,vanilla
-1.84968847511505,out-of-sample,vanilla
-1.7270454801659,out-of-sample,vanilla
-1.8237284347339,out-of-sample,vanilla
-1.82284613372061,out-of-sample,vanilla
-1.79694391855997,out-of-sample,vanilla
-1.80931718690613,out-of-sample,vanilla
-1.75318405603592,out-of-sample,vanilla
-1.73952376472572,out-of-sample,vanilla
-1.74827203034081,out-of-sample,vanilla
-1.76459793356339,out-of-sample,vanilla
-1.70897581322417,out-of-sample,vanilla
-1.81653776226658,out-of-sample,vanilla
-1.7963695148078,out-of-sample,vanilla
-1.77305350401752,out-of-sample,vanilla
-1.76947221930283,out-of-sample,vanilla
-1.81811140819309,out-of-sample,vanilla
-1.80417786838376,out-of-sample,vanilla
-1.76042912608875,out-of-sample,vanilla
-1.7235456794785,out-of-sample,vanilla
-1.76275548169781,out-of-sample,vanilla
-1.73231280576156,out-of-sample,vanilla
-1.76830855561174,out-of-sample,vanilla
-1.7332859329128,out-of-sample,vanilla
-1.72903563093421,out-of-sample,vanilla
-1.78980198833499,out-of-sample,vanilla
-1.77730100799838,out-of-sample,vanilla
-1.75211764042063,out-of-sample,vanilla
-1.78109813600032,out-of-sample,vanilla
-1.7708206909662,out-of-sample,vanilla
-1.82107982124211,out-of-sample,vanilla
-1.8174276464145,out-of-sample,vanilla
-1.78464381567673,out-of-sample,vanilla
-1.7551147554338,out-of-sample,vanilla
-1.80085077883657,out-of-sample,vanilla
-1.7820997082957,out-of-sample,vanilla
-1.75976960887721,out-of-sample,vanilla
-1.83862204282293,out-of-sample,vanilla
-1.84218885682936,out-of-sample,vanilla
-1.83342848946564,out-of-sample,vanilla
-1.7531268910382,out-of-sample,vanilla
-1.75982641615039,out-of-sample,vanilla
-1.77128500766571,out-of-sample,vanilla
-1.7781462813765,out-of-sample,vanilla
-1.85062442251791,out-of-sample,vanilla
-1.77264886056886,out-of-sample,vanilla
-1.77500208097072,out-of-sample,vanilla
-1.74255719751701,out-of-sample,vanilla
-1.80151612460741,out-of-sample,vanilla
-1.75125961420277,out-of-sample,vanilla
-1.74959916335274,out-of-sample,vanilla
-1.75054947654764,out-of-sample,vanilla
-1.75113254233906,out-of-sample,vanilla
-1.79632766509363,out-of-sample,vanilla
-1.79236943744263,out-of-sample,vanilla
-1.75514262165261,out-of-sample,vanilla
-1.74360542356653,out-of-sample,vanilla
-1.76514402650069,out-of-sample,vanilla
-1.73240162486968,out-of-sample,vanilla
-1.74704181533653,out-of-sample,vanilla
-1.75513195535916,out-of-sample,vanilla
-1.78014618987195,out-of-sample,vanilla
-1.75256460114084,out-of-sample,vanilla
-1.73115634567552,out-of-sample,vanilla
-1.77368074156054,out-of-sample,vanilla
-1.74713474791844,out-of-sample,vanilla
-1.69100632486612,out-of-sample,vanilla
-1.74130430776587,out-of-sample,vanilla
-1.74651034756427,out-of-sample,vanilla
-1.75091036498667,out-of-sample,vanilla
-1.76600497825386,out-of-sample,vanilla
-1.80016495424984,out-of-sample,vanilla
-1.76898095146574,out-of-sample,vanilla
-1.76515090219823,out-of-sample,vanilla
-1.78702890194153,out-of-sample,vanilla
-1.78871343488166,out-of-sample,vanilla
-1.79188459389391,out-of-sample,vanilla
-1.79245339662727,out-of-sample,vanilla
-1.75331882260944,out-of-sample,vanilla
-1.74823246591846,out-of-sample,vanilla
-1.71850031027247,out-of-sample,vanilla
-1.77833349461583,out-of-sample,vanilla
-1.78456273600609,out-of-sample,vanilla
-1.72398942107336,out-of-sample,vanilla
-1.78959486479119,out-of-sample,vanilla
-1.77073107999748,out-of-sample,vanilla
-1.77172587420034,out-of-sample,vanilla
-1.75601884320659,out-of-sample,vanilla
-1.77166290316281,out-of-sample,vanilla
-1.78022688000438,out-of-sample,vanilla
-1.76313779879544,out-of-sample,vanilla
-1.77045871372089,out-of-sample,vanilla
-1.75756064885609,out-of-sample,vanilla
-1.74311325008474,out-of-sample,vanilla
-1.7932353615779,out-of-sample,vanilla
-1.77457947559456,out-of-sample,vanilla
-1.70467841630125,out-of-sample,vanilla
-1.72537491336701,out-of-sample,vanilla
-1.71751036229953,out-of-sample,vanilla
-1.79989556814538,out-of-sample,vanilla
-1.7304097737334,out-of-sample,vanilla
-1.72856068327207,out-of-sample,vanilla
-1.74206393670731,out-of-sample,vanilla
-1.71280935729833,out-of-sample,vanilla
-1.69973709860378,out-of-sample,vanilla
-1.75567861323139,out-of-sample,vanilla
-1.7377347444057,out-of-sample,vanilla
-1.7736948426471,out-of-sample,vanilla
-1.82109767610901,out-of-sample,vanilla
-1.83649323902127,out-of-sample,vanilla
-1.76368203913853,out-of-sample,vanilla
-1.70252524647642,out-of-sample,vanilla
-1.75676387512726,out-of-sample,vanilla
-1.77459040681677,out-of-sample,vanilla
-1.7737782596755,out-of-sample,vanilla
-1.83588912133478,out-of-sample,vanilla
-1.81141978317858,out-of-sample,vanilla
-1.7823459195933,out-of-sample,vanilla
-1.73884030659112,out-of-sample,vanilla
-1.76220310052066,out-of-sample,vanilla
-1.74539924230305,out-of-sample,vanilla
-1.76436569989108,out-of-sample,vanilla
-1.786701375596,out-of-sample,vanilla
-1.78530916376923,out-of-sample,vanilla
-1.76398503088474,out-of-sample,vanilla
-1.72607429619905,out-of-sample,vanilla
-1.7671428394863,out-of-sample,vanilla
-1.75804311178263,out-of-sample,vanilla
-1.77244533241566,out-of-sample,vanilla
-1.7887728897757,out-of-sample,vanilla
-1.79086166401785,out-of-sample,vanilla
-1.75758416541668,out-of-sample,vanilla
-1.80354136159648,out-of-sample,vanilla
-1.74309370066083,out-of-sample,vanilla
-1.76867127039134,out-of-sample,vanilla
-1.70890569843207,out-of-sample,vanilla
-1.73110973504897,out-of-sample,vanilla
-1.69552358707221,out-of-sample,vanilla
-1.78773355366959,out-of-sample,vanilla
-1.75569257828132,out-of-sample,vanilla
-1.77008496617536,out-of-sample,vanilla
-1.7032673138594,out-of-sample,vanilla
-1.70404265713594,out-of-sample,vanilla
-1.70259405738833,out-of-sample,vanilla
-1.70370784052488,out-of-sample,vanilla
-1.73230369709736,out-of-sample,vanilla
-1.78844860600938,out-of-sample,vanilla
-1.7364708903799,out-of-sample,vanilla
-1.7178227811985,out-of-sample,vanilla
-1.79351362308061,out-of-sample,vanilla
-1.75509594440826,out-of-sample,vanilla
-1.77269718065219,out-of-sample,vanilla
